2270,575000
2120,290000
1520,333000
3360,850000
1830,1205000
3605,937500
2770,641000
930,281000
1390,450000
1370,285000
820,220000
1210,300000
2260,1326000
1290,250000
1090,345000
770,260000
1540,785950
2050,775000
1430,499950
1950,480000
1150,448175
1840,525000
830,334500
1820,227490
1140,569950
4460,1059000
1360,332220
800,95000
880,450000
1270,415000
1290,402500
2010,279000
3000,600000
770,395000
3120,800000
700,430000
2250,375000
950,475000
3950,2630000
2560,577000
1220,402000
1400,490000
4770,1475000
1030,229999
720,287000
1050,530000
1130,648360
1790,338000
1480,355000
2050,369950
1570,968060
1250,650000
2000,318989
1490,578500
1010,199950
1670,304000
1000,710000
2190,432000
1180,450000
2330,999950
3010,500000
1110,680000
910,663500
1280,585000
1330,895000
1130,450000
3100,967000
1400,510000
750,250000
1360,419500
1010,515000
1646,305000
1300,615000
1820,580000
2240,335000
1240,675000
2560,658588
1030,240000
1210,275000
1760,382495
980,374000
2580,400000
1160,480000
1610,440000
2850,760000
1400,533000
2170,645000
970,184000
1780,311000
2906,418395
1330,290000
2610,674600
1220,330000
2990,772000
1270,570000
1260,618000
1140,305000
1350,450000
3240,800000
1110,293000
1890,388500
1160,389000
1320,510000
850,150000
1170,252000
1720,375000
1540,491234
1510,254000
1760,320000
4120,1300000
1210,794154
3030,825000
1600,267500
2150,573000
940,549900
1890,649000
1010,216000
1410,261500
2420,558000
1290,575000
1280,405000
3270,735000
1380,464900
800,414000
1240,337500
3350,739999
2100,650000
1300,390000
1550,350000
2750,1245000
3070,731000
1390,270000
1720,313100
1090,190000
2680,775000
1980,220000
1050,383900
1250,344000
1920,240000
1010,255000
1750,595000
1600,497300
1070,315000
1270,370000
4170,1450000
2490,700000
1020,572000
1750,1250000
2400,280000
2730,614285
2300,560000
790,392000
1300,287000
2110,400000
950,699999
1780,175000
2970,995000
1870,675000
2940,480000
1440,267000
1570,530000
3860,903000
1741,300000
1230,540000
1950,309000
1560,724000
3080,750000
2240,325000
750,422000
1190,390000
2280,356000
4410,1525000
1480,856000
1740,380000
2970,1260000
980,320000
1830,338900
1180,190000
3700,950000
1330,230000
2320,436300
1560,579000
1380,249900
2500,538500
1880,530200
1660,188000
1540,710000
1170,265000
1800,508500
2520,1620000
1440,625000
3180,650000
1490,300000
910,244000
1380,725000
1540,750000
1740,245000
1040,212000
3050,780000
3370,905000
1930,615000
950,425000
1980,825050
2200,606000
2050,355000
1020,245000
1400,241500
800,379000
1920,270000
1690,661254
3590,865950
1240,825000
1240,270000
840,275000
730,122000
2290,540000
870,385000
2510,667000
2220,260000
1940,1650000
1700,423000
770,265000
1140,425000
2280,605000
3060,710000
1060,299995
5230,1350000
1110,575000
3370,760000
2310,755000
1050,310000
1150,420000
1290,723000
1210,475000
2500,639000
1370,338500
1350,536000
2530,429000
2620,725000
980,450000
3260,810000
2360,1087500
1090,560000
1740,600000
2160,359000
2390,832500
3230,370000
1760,300000
1890,307000
1380,705000
990,345000
1560,369000
2030,942500
1820,329950
1480,346150
1100,279900
2680,417400
3555,1760000
1210,299950
2240,395000
2630,340000
1060,354000
1360,415000
1850,510000
1479,450000
2840,717550
1120,249900
1405,400000
1670,605000
2460,452500
2150,609000
1200,225000
1460,775000
1600,384500
1230,930000
1920,785000
1090,394950
1650,545000
900,235000
2800,999000
2630,525000
1320,438000
1740,575000
1200,319000
2400,750000
1640,540000
1150,346000
1830,286651
1440,432250
1810,515000
2320,541500
2090,1365000
1550,613000
2190,313000
900,265000
1590,310000
2080,660000
1520,375000
1710,411753
900,304000
3680,425000
2610,337000
830,205000
1650,735000
820,480000
1420,500000
2920,859000
3310,1415000
2080,440000
1990,680000
1010,285000
2540,695000
810,232000
1020,495000
1060,215000
1500,405000
1810,770000
1850,540000
2090,424950
2990,785000
2120,690000
1980,490000
970,261000
2480,583800
1240,608000
2519,505000
4100,635000
1240,445000
920,199500
1930,855000
1660,715000
1780,401000
1700,277500
1410,614306
2620,804000
1060,368000
1400,401000
1180,235000
950,708000
1700,225000
1880,389800
2490,380000
1240,510000
1230,271900
2670,347000
1910,1030000
2400,562000
1370,500000
1010,585000
1150,346500
1510,599000
1070,220000
1580,225000
1080,360000
3200,337000
1200,314500
530,355000
1300,482000
2340,459950
1140,540000
2260,605000
1550,287000
1370,885000
840,175000
2790,950000
1140,420000
1110,482500
1410,435000
2500,620000
1270,415000
1890,310000
1730,390000
1530,740000
1190,306000
970,300000
2860,1655000
1820,532000
1950,920000
1630,490000
1020,580000
1160,362000
1490,320000
1310,514950
1250,463000
890,492000
1240,297950
2610,575000
1000,196000
1340,465000
1020,560000
1780,729032
1040,470000
1600,562000
1570,452000
2630,1850000
1420,679000
1150,550000
1280,355000
1680,655500
1460,591000
1470,235000
3980,925900
1370,605004
1520,727000
990,315500
2520,657500
2500,775000
1250,300000
1510,449000
600,110000
1900,190000
1120,265000
1690,780000
860,250000
2010,775000
760,447000
1390,535000
1140,500000
880,527950
1440,575550
1660,600000
1280,367400
1320,250000
1570,350000
1550,245000
1200,383000
1110,197400
1140,120750
1640,490000
2510,535000
720,339888
3400,799000
1880,751750
1654,314950
1060,500000
3110,925000
980,335000
1050,229500
1150,307000
4030,929000
3060,775000
1560,305000
1690,544500
3200,785000
1870,380000
3960,860000
2390,984000
2260,777700
1150,522000
950,365000
1200,537000
1170,119500
2590,1175000
1290,370000
2130,1065000
1780,455000
2080,300000
1280,625000
2050,990000
2040,294000
1840,1084500
1130,760500
1700,599000
1020,402101
1430,567000
2380,549950
3920,825000
3240,975000
2130,389000
1660,578000
2420,328000
1165,625000
2390,535000
1413,286800
2050,535500
1040,396000
2440,777000
780,524000
1580,750000
840,350000
2540,365000
940,249950
2530,435000
2240,392000
1380,408000
1960,371000
960,490000
1520,515000
1970,730000
1160,305000
1380,522500
960,195000
2670,770000
2240,300000
990,246000
1260,425000
740,501000
1860,1184000
1120,200000
1480,420000
1330,615000
1220,529950
3630,1563100
1770,671500
740,213800
3890,850000
1870,920000
2460,355000
960,240500
1220,260000
880,415000
760,95000
3370,806000
1870,1275000
2740,648000
1200,186000
790,135000
1800,352800
1780,312000
1220,387500
820,300000
1610,245000
1610,437850
1160,345000
2420,301000
2150,580000
800,523500
1280,162000
1340,417500
730,499950
2110,319000
3810,1325000
1000,455000
2680,676000
1280,252500
2201,397000
1450,309950
4140,810000
1430,499950
2310,494000
1220,385000
1080,350000
1230,322000
1080,359000
2320,640000
1640,465000
3800,894000
1290,391000
3240,575000
1310,575000
6350,4500000
2190,770000
1030,249000
1250,344000
2880,820000
950,525000
1450,362500
2150,260000
2320,595000
2120,615000
2450,649000
1010,235000
4300,975000
2730,780000
1050,208000
930,397500
1320,275000
1770,260000
1680,453000
1410,404000
990,400000
2530,700000
1890,1325000
2240,585000
1010,423000
1000,562500
820,589000
710,399950
1640,555000
2400,695000
1440,749000
1900,285000
1840,465000
1500,563000
1650,500000
2650,600000
990,409950
1030,282000
1360,280000
2110,550000
980,415000
1100,295000
1640,585444
1800,305000
1770,325000
1700,255000
1140,475000
1240,260000
2000,400000
1810,950000
1870,314000
2630,576925
1300,425000
5190,925000
1870,695000
950,335000
2070,492000
1140,330000
860,289000
1480,780000
2760,847093
2940,870515
1020,285000
910,590000
900,428750
2460,693000
670,334000
2230,809950
1140,218000
1960,1025000
970,546000
1392,350000
3130,762500
2160,856000
1010,315000
1220,231000
1980,638500
2960,1555000
1610,305000
2360,293000
390,228000
1440,582800
1480,650000
830,445000
3170,820000
2020,345000
1920,352500
1860,326995
3880,1650000
1050,657100
2880,885000
1430,545000
2750,812000
1180,263000
1390,234000
1930,390000
1310,349950
2250,333490
1080,299950
2040,735000
1950,315000
1220,300000
1470,418900
1250,425000
1570,330000
2550,587000
1430,402000
2320,310000
1720,575000
2070,770000
2410,470000
1820,424000
2450,412000
1980,475000
1720,638000
3840,884250
3440,855000
1290,650500
2650,325000
1490,410000
3550,685000
1410,367500
3360,765000
2270,643000
1460,474950
1460,427005
5480,2510000
2870,985000
1560,592000
2380,1530000
1440,575000
3180,660000
910,350000
1430,312000
2220,813500
1170,335000
1212,340000
1676,330000
870,515000
2500,545000
2190,320000
1570,425000
1180,300000
1600,586500
1680,375000
2690,340000
1530,570000
2587,458000
2170,419000
3320,1800000
3100,710000
800,411000
920,499000
940,416000
1810,787500
1560,545000
2250,538000
1310,553000
1430,485000
2030,562500
1520,469000
1120,464600
2140,830000
1370,270000
2220,919000
820,508000
1180,450000
1470,580000
1000,431000
1000,402000
2040,615000
1710,368000
1320,304000
1240,352000
1670,624500
1370,552500
1800,338800
3230,409000
1520,399000
2860,1600000
720,403000
1720,340000
1010,306888
2930,442515
1300,378950
1300,560000
1470,325000
4440,600000
2510,368500
1700,616000
580,90000
3110,1033890
1890,525000
1710,635000
1300,678700
740,335000
1030,455000
2510,375000
1480,425000
2830,980000
1000,320000
1030,368000
950,193500
1080,650000
1100,375000
2790,375000
1180,475000
2860,1315000
4000,771005
1210,156601
1120,554000
2610,970000
1250,520000
1140,206000
1160,422000
2420,597400
2305,705000
3360,738515
1990,852000
1750,575000
2560,1240000
1360,450000
1220,248000
860,345000
1840,380000
2100,365000
2400,355000
1270,861000
2230,1600000
2900,565000
2490,690000
990,280000
1230,1247000
940,460000
3080,775000
1700,539000
930,160000
1040,687500
3090,2480000
1700,378000
1260,495000
2110,720000
1740,390000
1400,565000
1740,325000
2570,1170000
1390,317000
1340,252000
1230,577000
2110,400000
1350,400000
1690,293000
2660,753888
2970,665000
1080,132500
1700,985000
1340,1500000
1830,879950
1190,325500
1380,350000
1440,250000
930,320000
3180,790000
2390,810000
2640,632500
1780,438000
1560,915000
1420,292500
1180,176000
2200,485000
1480,415000
1090,325000
1430,770126
2400,333000
1820,205000
1660,261000
1200,398500
1360,499000
1230,235000
1750,270000
2490,1705000
2690,500000
1060,540000
2830,1170000
2700,1557600
900,180250
2790,865000
1220,165000
1920,870000
1340,465000
840,335000
1380,725000
1572,299000
1690,449000
1800,332500
940,430000
1360,561000
1600,390000
1250,390000
1070,257500
2740,730000
1080,185000
1200,309950
1350,428000
1680,935000
3230,625000
1750,375900
1210,570000
2390,314500
1050,521000
1010,318000
1160,294950
720,195000
2090,289000
900,412000
1590,575000
1470,1050000
1970,509950
790,189000
3260,715000
1010,306000
3640,1200690
1580,410000
590,445000
780,445000
1440,344000
1110,320000
1430,200000
1310,214950
2160,429000
1290,435000
2810,350000
980,457500
1220,390000
1080,299500
1240,625000
1790,359950
3970,1065000
900,553000
2530,2160000
2340,645000
2310,525000
1280,370000
1200,375000
2040,857500
2600,428000
1930,270000
1730,725000
4270,949000
2380,1200000
1300,502000
2040,250000
1490,259900
2380,342000
1180,475000
920,600000
1340,475000
1750,432000
1230,569000
1060,230000
2600,392000
2670,605000
1520,447000
1180,265000
1210,369000
980,134000
940,499950
2250,325000
780,170000
1400,285750
1820,539950
2760,2400000
710,395000
1300,315000
840,210000
4060,1175000
1900,215000
1350,225000
1880,735000
1320,284000
1200,250000
4930,1240000
1470,495000
2420,1490000
1620,750000
780,385000
2340,220000
1370,446000
4510,1815000
2890,480000
1130,272000
1150,310597
1580,485000
860,525000
2150,580000
2510,685000
2680,1130000
940,170000
2600,628000
2190,540000
2010,299500
1880,300000
1450,365000
1500,460000
1760,455000
2050,500000
1880,530000
3110,2260000
1610,505000
900,471001
1900,390000
1605,491000
1280,184500
1590,650000
1340,364000
990,225000
1060,400000
1090,427500
2490,590000
2170,619500
2010,975000
2380,855000
1860,811000
1480,450000
2970,499500
1650,250000
2300,750000
1500,170000
3520,1395000
1350,304500
1130,203700
1120,225000
2180,875000
1982,283200
1440,325000
2260,675000
1580,779000
1120,552100
940,343000
2440,425000
990,585000
3120,444900
1600,268000
2793,421500
1440,250000
1250,400000
1000,140000
2420,998000
1080,260000
1260,401500
2140,600000
1410,432000
780,180000
1990,725000
1070,350000
1790,251100
2030,404000
1250,305000
1520,405000
1710,292050
1540,270000
1840,390000
1470,852000
2620,742500
1360,305000
3220,590000
1020,535000
1340,303000
1030,543115
3310,1650000
3540,925000
3240,870000
1460,675000
1630,831000
780,200000
2190,740000
2100,880000
2130,1225000
2550,543500
1380,657500
3370,559630
1420,465000
1290,450000
1000,499000
1330,779000
1590,670500
3010,754999
3490,975000
750,370000
2470,633100
1620,397000
1340,410000
1650,559500
1260,399900
1290,324950
1790,260000
5010,1468000
1610,657500
1110,595000
5370,884900
2470,356000
800,592500
4460,1550000
2360,348000
3440,1089000
1400,450000
1220,546940
1120,305000
3250,530000
1010,290000
1100,320000
910,239900
2200,290000
980,639000
990,605000
970,423000
1230,440000
1500,380000
1140,685000
1300,360000
2610,515000
3510,1255000
2520,525000
1140,390000
2190,650000
2080,825000
2130,355000
1370,350000
2390,359500
1340,455000
4310,2525000
1510,250000
1430,540000
790,150000
3230,699000
1840,575000
2630,625000
1990,310000
2670,550000
4475,1035480
1750,325000
860,290300
1480,224000
3450,688000
2600,402500
1360,560000
1310,196500
1500,570000
1590,249000
930,505400
1920,571000
1260,410000
1480,689000
720,205000
1020,307000
800,180000
1180,415000
1590,409900
2280,401500
2410,480000
2080,1590000
2080,490000
1320,520000
2990,802541
1350,880000
1860,309620
1140,358000
2410,299800
2100,1150000
1430,462600
2190,785000
1940,577000
1180,352500
1480,325000
1120,435000
1480,475000
2660,590000
1290,600000
1300,412250
7320,1135250
870,550000
1040,555000
700,282150
2230,500000
780,428000
2050,689500
1350,390000
660,250000
2010,490000
1100,538000
2260,325000
810,325000
970,576000
2290,365000
2456,329950
2480,665000
1550,361000
2320,875000
2150,410000
1640,561000
3260,1080000
1300,453500
2290,359950
1940,850000
2460,579950
890,199990
2220,799000
2080,896000
1230,435000
910,254000
2290,860000
1010,550000
3020,490000
1400,217500
1490,245000
1000,410000
2950,740000
2370,943500
1530,500000
1320,560000
1450,555000
1250,333000
1560,544300
1060,250000
1440,275000
980,212000
4170,2250000
1500,1014250
830,426000
2800,380000
1120,540000
1200,185000
1510,735000
2520,925000
1360,355000
1330,347500
1950,412000
1420,255000
2680,750000
1150,305000
3380,600000
2550,703770
3640,780000
3020,879950
2790,1245000
1400,1100000
1720,360000
1130,340000
1170,250000
1160,230500
3880,762300
1140,400000
1770,340500
2130,485000
1150,372977
1650,438000
1930,490000
1400,454800
2750,1295000
1770,500000
2100,333000
1090,249000
1550,453000
1140,675000
4860,1385000
2490,370000
1010,636100
1390,230000
880,620047
1010,265000
1280,185000
1910,730000
1850,405000
2700,725000
1980,306000
1100,262000
1450,360000
1390,550000
1810,555700
1220,239975
1390,396000
2190,780000
1490,260000
1170,640000
1660,559950
1220,453000
2250,363000
1560,262000
3250,800000
1740,517000
2520,598500
1740,429950
1580,492000
1860,535000
2080,448500
2250,572650
1390,350500
1160,190000
1230,250000
3450,525000
2120,402000
1020,485000
2960,630000
3510,1205000
2110,370000
990,515000
1400,580000
830,500000
1260,380000
910,345000
890,448000
2690,1400000
1108,369500
1220,301000
990,615000
2410,471000
1190,245000
1890,950000
1180,549950
1010,300000
2760,1098000
3640,939000
1800,900000
1630,340000
1190,440000
1060,420000
1240,215000
1960,565000
1370,638700
1520,695000
1810,540000
2330,577500
1010,270000
1230,427000
1260,429000
1570,530000
820,208000
910,445000
2040,1320000
1520,207000
2490,778983
1420,435000
1310,720000
930,550000
610,286000
1150,288000
2320,1200000
1480,936000
930,141800
1480,395000
1590,881000
1220,230000
4150,635000
2480,468000
1300,315500
1090,185000
1400,442500
1847,216000
2610,440000
1450,297000
1340,427800
1290,572500
1160,365000
2730,756000
2840,345000
2726,819000
1700,262000
1210,290000
2160,660000
1170,229950
1010,235000
1420,523950
1880,485000
5550,1500000
1200,361000
860,537000
1730,525000
2100,277950
